Domain	Function	Head	Negator	Aux	Aux_stem	Subj	Subj_stem	Role	Utterance	Age
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na have them	36
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like the rectangles	36
emotion	rejection	want	n't	did	do	you	you	Mother	you said you did n't want them	36
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like that one	36
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't wan na eat your socks	26
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na read this	26
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na	26
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not want these	26
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want	26
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want sing it	26
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na sing it	26
emotion	rejection	want	n't	do	do	I	I	Target_Child	well I do n't wan na go my	26
emotion	rejection	want	n't	does	do	it	it	Mother	it does n't wan na come off	22
emotion	rejection	like	n't	do	do	I	I	Target_Child	no I do n't like to read that story	59
emotion	rejection	want	n't	do	do	you	you	Mother	you know Sweets let 's put this on the table instead of the couch cause I do n't wan na get Playdoh stuck all over the couch okay	34
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want Playdoh stuck all over the floor do we	34
emotion	rejection	like	n't	do	do	you	you	Mother	oh you do n't like the fingers song	34
emotion	rejection	like	n't	do	do	I	I	Target_Child	cause cause I do n't like it	34
emotion	rejection	like	n't	do	do	NONE	NONE	Mother	do n't like it okay	34
emotion	rejection	want	n't	do	do	you	you	Mother	you can have one more after that okay cause I do n't want you to get a tummy ache	34
emotion	rejection	like	not	does	do	Daddy	Daddy	Mother	Daddy does not like olives and feta	34
emotion	rejection	like	n't	does	do	Daddy	Daddy	Mother	that 's true Daddy does like plain feta but he does n't like olives	34
emotion	rejection	want	n't	do	do	you	you	Mother	and I 'm sure you do n't want it on tape	34
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want it to get stuck all over the rug right	34
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na disturb	36
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like salt	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na tell you	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want a banana	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want you	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na play snap	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	36
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want any of those	36
emotion	rejection	like	n't	did	do	Sammy	Sammy	Target_Child	Sammy said he did n't like any	36
emotion	rejection	like	n't	did	do	he	he	Mother	he did n't like any what	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a stand up	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	30
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want no more juice	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want no more juice	30
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want no more juice	30
emotion	rejection	like	n't	does	do	husband	husband	Mother	my husband does n't like them	24
emotion	rejection	want	n't	do	do	we	we	Mother	okay but we do n't want it in our hair cause we do n't want it to get stuck	35
emotion	rejection	want	n't	do	do	we	we	Mother	okay but we do n't want it in our hair cause we do n't want it to get stuck	35
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na read that	35
emotion	rejection	want	n't	do	do	I	I	Mother	no cause I do n't want it to get stuck in my hair	35
emotion	rejection	want	n't	do	do	I	I	Mother	just pretend though cause I do n't wan na choke on that	35
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want to you	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like to touch those	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like to touch those	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like to touch the pinchers	35
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like those on my teeth	35
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want Silly_Putty in my mouth	35
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want them to be that	35
emotion	rejection	want	n't	do	do	you	you	Mother	oh you do n't wan na say stegosauruses	35
emotion	rejection	want	n't	does	do	I	I	Mother	I think Jennifer does n't wan na ride she does n't seem very happy maybe it 's because I took her off	27
emotion	rejection	want	n't	do	do	you	you	Mother	crash crash crash crash you haf ta be careful you ca n't run into people do n't wan na have accidents	27
emotion	rejection	want	n't	do	do	I	I	Mother	yes well I do n't want it going on there	32
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want it stuck on there	32
emotion	rejection	like	n't	do	do	you	you	Mother	but you do n't like swimming darling	32
emotion	rejection	want	n't	does	do	Mummy	Mummy	Mother	that 's why Mummy does n't want you to bam bam on her head because it hurts	32
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want cars on my head thank_you	32
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want a vehicle driving on me at all	32
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want	32
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want the box on my head thank_you	32
emotion	rejection	want	n't	does	do	I	I	Target_Child	I does n't want a pastry	33
emotion	rejection	want	n't	does	do	I	I	Target_Child	I does n't want a spoon to break it all up	33
emotion	rejection	want	n't	does	do	me	me	Target_Child	me does n't want that	33
emotion	rejection	like	n't	does	do	you	you	Target_Child	you does n't like those ladies	33
emotion	rejection	want	n't	do	do	mummie	mum	Mother	mummie do n't want none	29
emotion	rejection	like	n't	do	do	mummie	mum	Mother	mummie do n't like them	29
emotion	rejection	like	n't	do	do	mummie	mum	Mother	mummie do n't like them	29
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	do n't like this	29
emotion	rejection	like	n't	do	do	I	I	Mother	no I do n't like them	29
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	do n't like them	29
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	do n't like that	31
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like that	31
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	but do n't like it	31
emotion	rejection	like	n't	did	do	you	you	Mother	you did n't like the popcorn did you	31
emotion	rejection	like	n't	do	do	I	I	Target_Child	but I do n't like popcorn	31
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like popcorn	31
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like it	31
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want my baby blue puzzle	31
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want your Blues_Clues puzzle	31
emotion	rejection	want	n't	do	do	we	we	Mother	sweetie pie let 's not drag it okay we do n't wan na scratch the floor	18
emotion	rejection	want	n't	do	do	NONE	NONE	Mother	no do n't want you wan na say byebye to daddy on the phone	18
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like it	23
emotion	rejection	like	n't	does	do	he	he	Mother	he likes to be independent and he loves to sit in the chairs he does n't like sitting in his highchair anymore	23
emotion	rejection	want	n't	do	do	I	I	Mother	no thank you I do n't wan na have it but	23
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want it in your mouth Nomi	24
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want it in your mouth	24
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	do n't like it	24
emotion	rejection	want	n't	do	do	I	I	Mother	oh I do n't think it 's hard to do but I I do n't want you to open it	24
emotion	rejection	like	not	NONE	NONE	he	he	Mother	why does he not like them	34
emotion	rejection	like	n't	does	do	he	he	Mother	I never heard him say he does n't like them	34
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want that everywhere do we	34
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't wan na do that	39
emotion	rejection	want	n't	did	do	I	I	Target_Child	cept I did n't want it	39
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like them here cause the dandelions are here	36
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like saying happy birthday	36
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	36
emotion	rejection	want	n't	do	do	you	you	Father	you do n't wan na	17
emotion	rejection	want	n't	do	do	I	I	Father	I do n't want you to open those doors	17
emotion	rejection	want	n't	do	do	I	I	Father	oh I do n't want you to have coffee	17
emotion	rejection	want	n't	do	do	y	you	Father	y do n't wan na	17
emotion	rejection	want	n't	do	do	I	I	Target_Child	listen I do n't wan na do the tape	57
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like your attitude	57
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want it	57
emotion	rejection	want	n't	do	do	I	I	Mother	oh I do n't wan na be cooked I wan na give smooches	24
emotion	rejection	want	n't	do	do	I	I	Mother	no I do n't wan na kiss the piggy anymore	19
emotion	rejection	want	n't	did	do	you	you	Mother	how come you did n't wan na take a nap this morning	19
emotion	rejection	like	n't	do	do	I	I	Mother	do n't sleep at night I do n't sleep during the day I just do n't like to sleep	19
emotion	rejection	want	n't	do	do	you	you	Mother	you 're so crazy you do n't wan na put your sock on	19
emotion	rejection	want	n't	do	do	you	you	Mother	cause you do n't wan na fly away do you	32
emotion	rejection	want	not	NONE	NONE	he	he	Target_Child	maybe he not wan na go for work	32
emotion	rejection	want	not	NONE	NONE	he	he	Mother	does he not wan na go to work	32
emotion	rejection	want	n't	do	do	he	he	Target_Child	he do n't wan na go to work	32
emotion	rejection	want	not	NONE	NONE	she	she	Target_Child	maybe she not wan na go for a walk	32
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Target_Child	not wan na make a tower when it 's to fall	32
emotion	rejection	want	not	NONE	NONE	I	I	Target_Child	I not wan na make a tower	32
emotion	rejection	want	not	NONE	NONE	you	you	Mother	you not want Mummy to touch them	32
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na go store	28
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want to grow a baby	38
emotion	rejection	like	n't	do	do	I	I	Target_Child	because I do n't like babies	38
emotion	rejection	want	n't	do	do	you	you	Mother	no you do n't wan na catch it	15
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want the milk	15
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like fish	25
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like honey	25
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not wan na play with these toys	25
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a play with the blocks	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a	30
emotion	rejection	want	n't	does	do	Mama	Mama	Mother	Mama does n't want em back right now Honey	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a I do n't wan a play those on the floor	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a I do n't wan a play those on the floor	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it in my in my pocket	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it in my pocket	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it in my pocket	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't wan na	29
emotion	rejection	want	n't	did	do	I	I	Target_Child	I did n't wan na	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want wear it	29
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na wear it why not	29
emotion	rejection	like	n't	do	do	tigers	tiger	Target_Child	tigers do n't like smarties	36
emotion	rejection	want	n't	do	do	I	I	Mother	but what if I do n't want all those dinosaurs for pets	50
emotion	rejection	want	n't	do	do	I	I	Mother	no wait I do n't want all the dinosaurs there 's too many	50
emotion	rejection	want	n't	does	do	one	one	Mother	well this one does n't wan na live here though he already told me that cause there is a volcano erupting	50
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	50
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na play of the same kind of pet store	50
emotion	rejection	want	n't	do	do	you	you	Mother	oh you do n't wan na talk about New York City	50
emotion	rejection	want	n't	would	will	they	they	Mother	they probably would n't wan na give away their fun toys now	50
emotion	rejection	want	n't	do	do	I	I	Mother	well I think they do n't wan na bring that much because they have so much stuff and there 's not that much space in their new house	50
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like that idea huh	50
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	25
emotion	rejection	want	n't	do	do	I	I	Target_Child	oh no Mum I do n't want that	25
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want a mess in the house	67
emotion	rejection	like	n't	do	do	I	I	Target_Child	but I do n't like them	66
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na do it	54
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want it off	25
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't want anymore	25
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't want more pushing	25
emotion	rejection	want	n't	does	do	he	he	Mother	he does n't want any water I do n't think	27
emotion	rejection	want	n't	do	do	I	I	Mother	well I do n't want my pillows on the floor	27
emotion	rejection	want	n't	did	do	it	it	Mother	if you 're making corn on the cob in a pot and it was very very hot and you did n't wan na touch it you would take these	36
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like that picture	36
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like this picture either	36
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like this picture either	36
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like this	36
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want any	27
emotion	rejection	like	n't	do	do	How	How	Mother	How come you do n't like this	27
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want your nose	27
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want him	27
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like him	27
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like chicken	27
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want the apple juice	23
emotion	rejection	want	n't	did	do	I	I	Target_Child	cause I did n't wan na go	58
emotion	rejection	want	n't	does	do	she	she	Target_Child	she does n't wan na talk to you	58
emotion	rejection	like	n't	does	do	Colleen	Colleen	Target_Child	Colleen does n't like to eat all her macaroni	58
emotion	rejection	like	n't	do	do	you	you	Mother	sometimes you do n't like to eat it all the time	58
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not want those	54
emotion	rejection	want	n't	do	do	I	I	Mother	cause I do n't wan na hear you screaming	54
emotion	rejection	want	not	NONE	NONE	you	you	Target_Child	you not want any	54
emotion	rejection	like	n't	do	do	you	you	Target_Child	you do n't like them now	54
emotion	rejection	want	n't	did	do	he	he	Target_Child	cause he did n't want eh the queen wants it back	45
emotion	rejection	want	n't	did	do	it	it	Mother	because it 's old milk and the queen did n't want it	45
emotion	rejection	like	n't	do	do	that	that	Mother	that 's why I do n't like puzzles	46
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want this	46
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want no rice	46
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want no peas with my eggs	46
emotion	rejection	want	not	NONE	NONE	you	you	Mother	you not wan na get dressed today	28
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Mother	not wan na stay with me	28
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want slinky for christmas	39
emotion	rejection	want	n't	do	do	I	I	Father	I do n't want a breadstick	39
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want my hairband on	39
emotion	rejection	like	n't	does	do	she	she	Target_Child	she does n't like it on	39
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want that one	39
emotion	rejection	want	n't	do	do	I	I	Mother	you would n't let me play before and now I do n't wan na	39
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	do n't like this	42
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na put this old lipstick on me	42
emotion	rejection	like	n't	do	do	I	I	Target_Child	so I do n't like her	42
emotion	rejection	want	n't	do	do	you	you	Target_Child	when you throw this I 'll throw this down when I do n't want it	42
emotion	rejection	like	n't	do	do	I	I	Target_Child	cause look I do n't like this	42
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like to be warm	42
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like to be warm	42
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like the cold	42
emotion	rejection	want	n't	do	do	I	I	Mother	but I do n't want you to bash Amy on the head	34
emotion	rejection	want	n't	did	do	grandma	ma	Mother	grandma gave us this bread because she did n't want it	34
emotion	rejection	want	n't	did	do	grandma	ma	Mother	grandma says she did n't want this bread so we 've got it	34
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want cut it up	34
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want you to cut it	34
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na move again	34
emotion	rejection	want	n't	did	do	I	I	Mother	cause I did n't want a big plate	34
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want your sandwich	34
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want a bite	34
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like Billy_Bear	34
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na share	34
emotion	rejection	want	n't	do	do	NONE	NONE	Mother	do n't want those do we	34
emotion	rejection	like	n't	would	will	I	I	Mother	you would n't like to trip around in high heels like I do would you	56
emotion	rejection	like	not	NONE	NONE	you	you	Mother	do you not like it	56
emotion	rejection	like	n't	do	do	NONE	NONE	Target_Child	do n't like those ladies	60
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it	25
emotion	rejection	want	n't	did	do	you	you	Mother	you did n't want her up there anymore	12
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like black hair	31
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want pink teeth do you	31
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want these	31
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want you to jump on me Becky	31
emotion	rejection	like	n't	do	do	we	we	Target_Child	we do n't like horsie	31
emotion	rejection	want	no	NONE	NONE	NONE	NONE	Target_Child	no want	31
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na do drawing Mum	31
emotion	rejection	want	n't	do	do	I	I	Mother	I know you do n't wan na do drawing Becky	31
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it	31
emotion	rejection	want	n't	do	do	I	I	Target_Child	I just do n't wan na go in our home	31
emotion	rejection	want	n't	do	do	I	I	Target_Child	but I do n't wan na sleep on a chair	31
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want	38
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like some	38
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like this an I do n't like a paper	38
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like this	38
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like one	38
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want	38
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na get dressed yet	27
emotion	rejection	want	n't	do	do	you	you	Mother	oh you do n't wan na be rocked I see	27
emotion	rejection	like	n't	did	do	he	he	Mother	he did n't like something stuck in his ear	27
emotion	rejection	want	n't	do	do	you	you	Mother	you mean you cry in your bed at night cause you do n't wan na go to sleep	27
emotion	rejection	want	n't	do	do	you	you	Mother	yeah when you do n't wan na go to sleep and it 's night you get a spanking do n't you	27
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want kleenex	27
emotion	rejection	like	n't	do	do	I	I	Target_Child	cause I do n't like him	37
emotion	rejection	want	n't	does	do	I	I	Target_Child	I think he does n't want me	37
emotion	rejection	want	n't	does	do	he	he	Target_Child	because he does n't want me	37
emotion	rejection	want	n't	do	do	he	he	Target_Child	no he just do n't wants me to cover him	37
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want do it on the seat	30
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want him stand on the cab	30
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want you to fall	30
emotion	rejection	want	n't	did	do	you	you	Mother	and you did n't wan na be cuddled	29
emotion	rejection	like	not	NONE	NONE	it	it	Mother	oh it 's not like you not to say pooh	29
emotion	rejection	like	n't	does	do	she	she	Mother	she does n't like that big bang	29
emotion	rejection	want	n't	did	do	you	you	Mother	you did n't want your vest on	29
emotion	rejection	like	n't	do	do	you	you	Father	you do n't like to feel the stones	22
emotion	rejection	want	n't	do	do	I	I	Father	I do n't wan to swing you on the table	22
emotion	rejection	like	n't	do	do	I	I	Father	I do n't like you to close that door	22
emotion	rejection	want	n't	did	do	you	you	Mother	because you did n't wan na come to nana 's did you	29
emotion	rejection	want	n't	did	do	you	you	Mother	you did n't go to nana's yesterday because you did n't wan na go	29
emotion	rejection	like	n't	did	do	you	you	Mother	you told us this morning you did n't like bikes	29
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want it	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want that one	29
emotion	rejection	want	n't	do	do	you	you	Mother	what do you mean you do n't want it	29
emotion	rejection	want	n't	did	do	you	you	Mother	this is another biscuit that you obviously did n't want at some stage	29
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it	29
emotion	rejection	want	n't	do	do	it	it	Mother	if you do n't want it give it to mummie	29
emotion	rejection	like	not	NONE	NONE	that	that	Mother	that 's not like you	29
emotion	rejection	want	n't	did	do	you	you	Mother	you said you did n't wan na	29
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want your trailer darling	29
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't wan na	29
emotion	rejection	want	n't	do	do	you	you	Target_Child	you do n't want it	29
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want cow	29
emotion	rejection	want	not	might	might	she	she	Mother	she might not wan na go to sleep now	29
emotion	rejection	want	no	NONE	NONE	NONE	NONE	Target_Child	no want a flys	28
emotion	rejection	want	n't	do	do	we	we	Mother	we do n't want flys do we	28
emotion	rejection	want	n't	does	do	she	she	Mother	she does n't want any more cheese Thomas	28
emotion	rejection	want	n't	do	do	we	we	Mother	because we do n't want anything do we	28
emotion	rejection	want	n't	did	do	Mummy	Mummy	Mother	Mummy did n't want anything this time	28
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like no pepper	46
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want to	22
emotion	rejection	want	n't	do	do	you	you	Mother	here William you know what you haf ta hold it like this if you do n't wan na eat the crust	22
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na say	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a be fat like that	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	but I do n't wan a tell	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a tell	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want to	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	cause I do n't want to	45
emotion	rejection	want	n't	do	do	you	you	Mother	if you do n't wan na that means you 're not gon na learn and your teacher not gon na like you	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na read it	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't wan na read any	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't I do n't wan na read	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na cause I 'm getting	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na	45
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a fix it	39
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan a do the	46
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like that book	46
emotion	rejection	like	n't	do	do	I	I	Mother	but I do n't like racing	46
emotion	rejection	like	n't	do	do	I	I	Mother	I do n't like racing	46
emotion	rejection	like	n't	do	do	I	I	Mother	I know you like it but I do n't like doing it	46
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like racing	46
emotion	rejection	like	n't	do	do	you	you	Father	you do n't like that one huh	14
emotion	rejection	want	not	NONE	NONE	NONE	NONE	Mother	oh do you not wan na play with Mummy	24
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't wan na stay with Mummy	24
emotion	rejection	want	not	NONE	NONE	you	you	Mother	you not wan na sit in the window anymore	24
emotion	rejection	want	n't	do	do	I	I	Target_Child	no I do n't want it	23
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want relish	51
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want it	51
emotion	rejection	like	n't	do	do	I	I	Father	I do n't like onions	54
emotion	rejection	want	n't	do	do	you	you	Father	you do n't want it	54
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want that	32
emotion	rejection	want	n't	do	do	NONE	NONE	Target_Child	do n't want the big car	32
emotion	rejection	like	n't	do	do	you	you	Mother	you do n't like lying down do you	26
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not wan na part with this vest	26
emotion	rejection	want	not	NONE	NONE	you	you	Mother	do you not want Lala sitting there	26
emotion	rejection	want	n't	do	do	we	we	Mother	because we do n't want them all on the table when you 're having lunch do we	26
emotion	rejection	want	n't	do	do	you	you	Mother	you do n't want them all Thomas	26
emotion	rejection	want	n't	do	do	you	you	Mother	well if you do n't want them let 's put them over here	26
emotion	rejection	want	n't	did	do	I	I	Mother	so I do n't know why Daddy wanted us if he did n't want us	26
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't wan na use yours anyways	42
emotion	rejection	want	n't	do	do	I	I	Mother	no I do n't wan na sing that	61
emotion	rejection	want	n't	do	do	you	you	Father	you do n't want it	22
emotion	rejection	want	n't	did	do	you	you	Mother	you did n't wan na go to the toilet for your mummie before you went to bed	43
emotion	rejection	want	n't	do	do	I	I	Mother	I do n't want Max	13
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't wan na go to bed again	38
emotion	rejection	want	n't	do	do	you	you	Target_Child	what you say you do n't want some bottles	38
emotion	rejection	want	n't	do	do	I	I	Target_Child	I do n't want his	38
emotion	rejection	want	n't	do	do	you	you	Target_Child	Mommy you do n't want some	38
emotion	rejection	want	n't	do	do	you	you	Target_Child	you do n't want some supper	38
emotion	rejection	like	n't	do	do	I	I	Target_Child	I do n't like it	38
emotion	rejection	like	n't	do	do	I	I	Mother	oh no I do n't like to fight	38
